"","id","score","H_-5","tau_-5","alpha_-5","R2_-5","f_alpha_-5","H_-4","tau_-4","alpha_-4","R2_-4","f_alpha_-4","H_-3","tau_-3","alpha_-3","R2_-3","f_alpha_-3","H_-2","tau_-2","alpha_-2","R2_-2","f_alpha_-2","H_-1","tau_-1","alpha_-1","R2_-1","f_alpha_-1","H_0","tau_0","alpha_0","R2_0","f_alpha_0","H_1","tau_1","alpha_1","R2_1","f_alpha_1","H_2","tau_2","alpha_2","R2_2","f_alpha_2","H_3","tau_3","alpha_3","R2_3","f_alpha_3","H_4","tau_4","alpha_4","R2_4","f_alpha_4","H_5","tau_5","R2_5","Hmax","Hmin","alphamax","alphamin"
"1","001519c8",3.5,1.5502113708389,-8.75105685419448,1.77679348218107,0.912368888806572,-0.132910556710858,1.49356584300335,-6.97426337201341,1.75438436147622,0.915970586264098,-0.0432740738914541,1.40662633684573,-5.21987901053719,1.68102239447227,0.924511781412704,0.17681182712038,1.26942830803246,-3.53885661606492,1.47230382497388,0.94254571113291,0.594248966117155,1.06655279109104,-2.06655279109104,1.06655279109104,0.964795680678638,1,0.807543866114868,-1,0.502760245981174,0.97364534890522,1,0.502760245981174,-0.497239754018826,-0.111297395726834,0.903130942717849,0.385942358291993,0.19573142512717,-0.60853714974566,-0.468107394031181,0.306419217693497,-0.327677638316701,-0.0255481812589468,-1.07664454377684,-0.564232128285175,0.00366126327448847,-0.616051841078684,-0.160219168015504,-1.64087667206202,-0.576034139072098,0.0925778916791589,-0.663259884226375,-0.243382162226823,-2.21691081113411,0.164464554999354,1.5502113708389,-0.243382162226823,1.77679348218107,-0.576034139072098
"2","0022f953",3.5,2.79310772078184,-14.9655386039092,3.04203603187141,0.756738269173865,-0.244641555447828,2.73087564300945,-11.9235025720378,3.07701533425033,0.758739291497231,-0.384558764963515,2.61549574592916,-8.84648723778747,3.12692041324293,0.763252776348845,-0.534274001941315,2.35978341227227,-5.71956682454455,2.96806064516883,0.777623164484449,-0.216554465793124,1.75150617937571,-2.75150617937571,1.75150617937571,0.873994554348421,1,1.23717008925268,-1,0.879401942962591,0.992627627350152,1,0.879401942962591,-0.120598057037409,0.378569719895036,0.938477381479216,0.499167776932445,0.628985831428813,0.257971662857627,0.239886879405647,0.714987095610724,0.221802095953668,0.499286180754425,0.497858542263274,0.204972644160852,0.520823246520215,0.117059390219283,0.425707796606032,0.702831186424127,0.195546730896297,0.403790722375529,0.0793557371610616,0.379675583464085,0.898377917320424,0.332203386819144,2.79310772078184,0.379675583464085,3.12692041324293,0.195546730896297
"3","0042269b",6,1.54182262679363,-8.70911313396816,1.61594175163575,0.943427956632137,0.629404375789395,1.5232928455831,-7.09317138233241,1.56912545562871,0.948023465148252,0.816669559817572,1.50801530890123,-5.5240459267037,1.52254069785095,0.956806428610052,0.956423833150849,1.50075261442637,-4.00150522885275,1.51787730234809,0.97145893510993,0.96575062415656,1.48362792650465,-2.48362792650465,1.48362792650465,0.98871506018446,1,1.29957020233734,-1,0.806716453887461,0.990989850055185,1,0.806716453887461,-0.193283546112539,0.195117540737745,0.972737553709743,0.388401086850284,0.500916997312603,0.00183399462520639,0.116523430444559,0.934686880063875,0.231212866263911,0.372785808356588,0.118357425069765,0.114947395605022,0.881437016944727,0.226484761745301,0.308326205168697,0.233304820674787,0.111628670047591,0.832501147178099,0.213209859515579,0.268986698144476,0.344933490722378,0.792078536940127,1.54182262679363,0.268986698144476,1.61594175163575,0.111628670047591
"4","0059420b",2,0.854142972788373,-5.27071486394187,0.908166515533474,0.910380288464814,0.729882286274496,0.840637087102098,-4.36254834840839,0.851726120819851,0.917208723819816,0.955643865128988,0.836940742529514,-3.51082222758854,0.811403961791517,0.925367723648995,1.07661034221399,0.849709132898512,-2.69941826579702,0.831776380751275,0.936990516735305,1.03586550429448,0.86764188504575,-1.86764188504575,0.86764188504575,0.955790561936743,1,0.846802550026739,-1,0.73471636658613,0.97876477953544,1,0.73471636658613,-0.26528363341387,0.409856195838021,0.984569505052597,0.675139829251891,0.572286281212076,0.144572562424152,0.2396517655401,0.894571961471987,0.334730968656048,0.461408109321417,0.384224327964251,0.194646482199436,0.769775406889594,0.199715118634057,0.394717702540922,0.578870810163688,0.176722826069046,0.676232211498328,0.128020494112497,0.351118727246547,0.755593636232734,0.607414570076335,0.86764188504575,0.351118727246547,0.908166515533474,0.176722826069046
"5","0075873a",4,3.85616674551082,-20.2808337275541,4.08043982548919,0.803600661969618,-0.121365399891879,3.80009847551622,-16.2003939020649,4.11580738741451,0.802700936269486,-0.262835647593128,3.69486217155013,-12.0845865146504,4.20258832218247,0.802018274690504,-0.523178451897014,3.44099909623396,-7.88199819246792,4.29865542666606,0.802068280245015,-0.715312660864193,2.58334276580186,-3.58334276580186,2.58334276580186,0.820575253586027,1,1.21489393846563,-1,0.724730049311169,0.982797573044042,1,0.724730049311169,-0.275269950688831,0.202933596094022,0.987367699308274,0.478203546782853,0.463831822702596,-0.0723363545948086,0.0597176744034014,0.949055616058446,0.191771703401611,0.329127106602864,-0.0126186801914072,0.0382334244805325,0.857332212057297,0.127318953633005,0.256403686072281,0.0256147442891252,0.0387189584801222,0.748045890959061,0.129261089631364,0.212866740553849,0.0643337027692474,0.64994430593696,3.85616674551082,0.212866740553849,4.29865542666606,0.0382334244805325
"6","0081af50",2,1.13640586578512,-6.68202932892562,1.18211726171181,0.979090435210733,0.771443020366564,1.12497801680345,-5.49991206721381,1.16045056869385,0.979879484789772,0.858109792438401,1.11315383283998,-4.33946149851995,1.13272158574074,0.981311902207581,0.941296741297746,1.10336995638961,-3.20673991277922,1.09893731339418,0.983586832388868,1.00886528599086,1.10780259938504,-2.10780259938504,1.10780259938504,0.987167151849592,1,1.16862578009991,-1,0.902705546231124,0.993513234670982,1,0.902705546231124,-0.0972944537688758,0.293300927191858,0.985692418012911,0.390595380960733,0.598003236711491,0.196006473422982,0.175451751215203,0.928479290956502,0.154897029007424,0.457152741546062,0.371458224638185,0.144255465693215,0.841358027569056,0.0613081724414601,0.37892842258285,0.515713690331399,0.133385686402461,0.751030520760217,0.0178290552784426,0.329819875346772,0.64909937673386,0.672254844146554,1.16862578009991,0.329819875346772,1.18211726171181,0.133385686402461
"7","0093f095",4.5,1.22869661073029,-7.14348305365145,1.24138433509138,0.947530994573847,0.936561378194551,1.22552467964002,-5.90209871856007,1.21281435017168,0.957620932910462,1.05084131787335,1.22976145612946,-4.68928436838839,1.1860004407846,0.96825788526914,1.1312830460346,1.2516419638019,-3.50328392760379,1.20261400431421,0.977215628134517,1.09805591897537,1.30066992328958,-2.30066992328958,1.30066992328958,0.984729201502169,1,1.27532551013964,-1,0.859916188526224,0.982125984476646,1,0.859916188526224,-0.140083811473776,0.0802248709632096,0.636960477554298,0.220308682436985,0.470070529744717,-0.0598589405105661,-0.0769819156512417,0.16339959761484,-0.0941048907919173,0.287719714612731,-0.136840856161808,-0.0787552697454301,0.0531851040336005,-0.0994249530744826,0.196100968523191,-0.215596125907238,-0.0686878295017966,0.0232480748081036,-0.0591551920999487,0.143143208918193,-0.284283955409035,0.0120433299873637,1.30066992328958,0.143143208918193,1.30066992328958,-0.0787552697454301
"8","009e23ab",4,1.13264978408896,-6.66324892044478,1.20506588564528,0.592020386351347,0.637919492218393,1.11454575869988,-5.45818303479951,1.19429090454859,0.608843720944894,0.681019416605127,1.08796404341697,-4.26389213025091,1.19826264836071,0.645983647845359,0.669104185168794,1.0328147409451,-3.06562948189021,1.15322804507514,0.737758672404647,0.759173391739924,0.912401436815065,-1.91240143681506,0.912401436815065,0.932464792468002,1,0.879580998731249,-1,0.749534249106008,0.973451464125486,1,0.749534249106008,-0.250465750893992,0.322190420640652,0.685400308227625,0.572656171534644,0.53586233487333,0.0717246697466603,0.229691072709668,0.417159532082434,0.387657475672675,0.433805247485443,0.301415742456328,0.199056308967645,0.316453399073151,0.295753184446606,0.375118012855993,0.500472051423973,0.18284089369206,0.256486037297151,0.230891523344267,0.336662589023207,0.683312945116032,0.216614144674033,1.13264978408896,0.336662589023207,1.20506588564528,0.18284089369206
"9","00e048f1",3.5,1.39998582777434,-7.99992913887169,1.56392391779578,0.954392245337494,0.180309549892783,1.35900130526898,-6.43600522107591,1.53480515849478,0.959568599346831,0.29678458709677,1.30040002086037,-4.90120006258112,1.46682297577813,0.966600213051235,0.50073113524673,1.2171885434015,-3.43437708680299,1.32449314177947,0.974817944930272,0.785390803244061,1.10988394502353,-2.10988394502353,1.10988394502353,0.981561208718061,1,0.976605586341559,-1,0.744309748896537,0.976203165369542,1,0.744309748896537,-0.255690251103463,0.275915019470498,0.908798356704567,0.531605270573961,0.510112384183517,0.0202247683670349,0.142220299552023,0.763973112633546,0.26421583073701,0.387481689306352,0.162445067919057,0.139589714486238,0.628594890455814,0.256324075539656,0.325508695601324,0.302034782405295,0.147279746339301,0.529040226886418,0.287084202951908,0.289862905748919,0.449314528744596,0.458620749584075,1.39998582777434,0.289862905748919,1.56392391779578,0.139589714486238
"10","00e1f05a",4.5,1.71854317816975,-9.59271589084877,1.91997583244939,0.787313729131312,-0.00716327139819484,1.66818501459984,-7.67274005839937,1.90846101067526,0.791802356728219,0.038896015698338,1.58809301590804,-5.76427904772411,1.88792897659093,0.805135432625669,0.100492117951335,1.43817503556659,-3.87635007113319,1.74271047867333,0.846765473386516,0.390929113786525,1.13363959245986,-2.13363959245986,1.13363959245986,0.961495356127323,1,0.931906122328083,-1,0.758007925703672,0.99391758256062,1,0.758007925703672,-0.241992074296328,0.409525346960443,0.995868877159323,0.651517421256771,0.583766636332058,0.167533272664116,0.257372067645442,0.98921467945847,0.347210862626768,0.474968446769852,0.424905340309557,0.220196346947391,0.962424173725843,0.235683700532616,0.411275421814237,0.645101687256948,0.207487989258453,0.929132742890433,0.184850269776862,0.37051793530308,0.852589676515401,0.899260444962891,1.71854317816975,0.37051793530308,1.91997583244939,0.207487989258453
